departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
MSP,MEX,theflightsfare.co.uk,airport,false,*,*,false
HRL,STL,theflightsfare.co.uk,airport,false,*,*,false
PHL,FLL,theflightsfare.co.uk,airport,false,*,*,false
FLL,DEN,theflightsfare.co.uk,airport,false,*,*,false
BOS,MEM,theflightsfare.co.uk,airport,false,*,*,false
ORD,FLL,theflightsfare.co.uk,airport,false,*,*,false
PHX,FSD,theflightsfare.co.uk,airport,false,*,*,false
ROC,BWI,theflightsfare.co.uk,airport,false,*,*,false
DCA,ORD,theflightsfare.co.uk,airport,false,*,*,false
PHL,SNA,theflightsfare.co.uk,airport,false,*,*,false
SAT,RDU,theflightsfare.co.uk,airport,false,*,*,false
ATL,SAN,theflightsfare.co.uk,airport,false,*,*,false
SJC,PDX,theflightsfare.co.uk,airport,false,*,*,false
BNA,BOS,theflightsfare.co.uk,airport,false,*,*,false
CVG,BNA,theflightsfare.co.uk,airport,false,*,*,false
ACV,LAS,theflightsfare.co.uk,airport,false,*,*,false
MIA,LAS,theflightsfare.co.uk,airport,false,*,*,false
IAD,ATL,theflightsfare.co.uk,airport,false,*,*,false
PSC,OGG,theflightsfare.co.uk,airport,false,*,*,false
BNA,JAX,theflightsfare.co.uk,airport,false,*,*,false
PIT,TPA,theflightsfare.co.uk,airport,false,*,*,false
RIC,MSP,theflightsfare.co.uk,airport,false,*,*,false
BNA,FLL,theflightsfare.co.uk,airport,false,*,*,false
TYS,IAD,theflightsfare.co.uk,airport,false,*,*,false
PDX,DEN,theflightsfare.co.uk,airport,false,*,*,false
TPA,MEM,theflightsfare.co.uk,airport,false,*,*,false
SAT,EWR,theflightsfare.co.uk,airport,false,*,*,false
PHX,DSM,theflightsfare.co.uk,airport,false,*,*,false
LAX,OGG,theflightsfare.co.uk,airport,false,*,*,false
PHL,IAH,theflightsfare.co.uk,airport,false,*,*,false
LAX,LIT,theflightsfare.co.uk,airport,false,*,*,false
FLL,AUS,theflightsfare.co.uk,airport,false,*,*,false
PIT,LAX,theflightsfare.co.uk,airport,false,*,*,false
PHX,BOS,theflightsfare.co.uk,airport,false,*,*,false
RDU,YYC,theflightsfare.co.uk,airport,false,*,*,false
DEN,BNA,theflightsfare.co.uk,airport,false,*,*,false
MEM,SMF,theflightsfare.co.uk,airport,false,*,*,false
TPA,DCA,theflightsfare.co.uk,airport,false,*,*,false
PIT,ORD,theflightsfare.co.uk,airport,false,*,*,false
ATL,BOS,theflightsfare.co.uk,airport,false,*,*,false
LGA,TPA,theflightsfare.co.uk,airport,false,*,*,false
BOS,SAN,theflightsfare.co.uk,airport,false,*,*,false
EWR,MDW,theflightsfare.co.uk,airport,false,*,*,false
PDX,SAN,theflightsfare.co.uk,airport,false,*,*,false
ATL,PHX,theflightsfare.co.uk,airport,false,*,*,false
BWI,CLT,theflightsfare.co.uk,airport,false,*,*,false
BOS,AUS,theflightsfare.co.uk,airport,false,*,*,false
IAD,DEN,theflightsfare.co.uk,airport,false,*,*,false
PDX,PHX,theflightsfare.co.uk,airport,false,*,*,false
JFK,SAT,theflightsfare.co.uk,airport,false,*,*,false
CLT,PHL,theflightsfare.co.uk,airport,false,*,*,false
TPA,MKE,theflightsfare.co.uk,airport,false,*,*,false
MIA,CLT,theflightsfare.co.uk,airport,false,*,*,false
BOS,ATL,theflightsfare.co.uk,airport,false,*,*,false
ATL,MSY,theflightsfare.co.uk,airport,false,*,*,false
SDF,ATL,theflightsfare.co.uk,airport,false,*,*,false
LAX,BIL,theflightsfare.co.uk,airport,false,*,*,false
BOI,SNA,theflightsfare.co.uk,airport,false,*,*,false
BIL,PDX,theflightsfare.co.uk,airport,false,*,*,false
JFK,MIA,theflightsfare.co.uk,airport,false,*,*,false
PHL,PHX,theflightsfare.co.uk,airport,false,*,*,false
MEM,FLL,theflightsfare.co.uk,airport,false,*,*,false
SLC,SFO,theflightsfare.co.uk,airport,false,*,*,false
SLC,TWF,theflightsfare.co.uk,airport,false,*,*,false
JFK,ATL,theflightsfare.co.uk,airport,false,*,*,false
RIC,FAI,theflightsfare.co.uk,airport,false,*,*,false
HOU,DFW,theflightsfare.co.uk,airport,false,*,*,false
SEA,GRK,theflightsfare.co.uk,airport,false,*,*,false
IAD,PHL,theflightsfare.co.uk,airport,false,*,*,false
CMH,LGA,theflightsfare.co.uk,airport,false,*,*,false
OKC,SFO,theflightsfare.co.uk,airport,false,*,*,false
MSY,ORD,theflightsfare.co.uk,airport,false,*,*,false
AVP,MCO,theflightsfare.co.uk,airport,false,*,*,false
RSW,LGA,theflightsfare.co.uk,airport,false,*,*,false
LAX,BOI,theflightsfare.co.uk,airport,false,*,*,false
DFW,CRP,theflightsfare.co.uk,airport,false,*,*,false
BIS,LAS,theflightsfare.co.uk,airport,false,*,*,false
MDW,MSP,theflightsfare.co.uk,airport,false,*,*,false
MSP,ATL,theflightsfare.co.uk,airport,false,*,*,false
DTW,CLT,theflightsfare.co.uk,airport,false,*,*,false
XNA,MIA,theflightsfare.co.uk,airport,false,*,*,false
CHS,GDL,theflightsfare.co.uk,airport,false,*,*,false
RAP,LAX,theflightsfare.co.uk,airport,false,*,*,false
RDU,FLL,theflightsfare.co.uk,airport,false,*,*,false
EWR,BJX,theflightsfare.co.uk,airport,false,*,*,false
ATL,BDL,theflightsfare.co.uk,airport,false,*,*,false
BHM,LAX,theflightsfare.co.uk,airport,false,*,*,false
RDU,PDX,theflightsfare.co.uk,airport,false,*,*,false
MIA,MCO,theflightsfare.co.uk,airport,false,*,*,false
BNA,MSP,theflightsfare.co.uk,airport,false,*,*,false
SJC,DCA,theflightsfare.co.uk,airport,false,*,*,false
ORD,MEX,theflightsfare.co.uk,airport,false,*,*,false
AUS,MSY,theflightsfare.co.uk,airport,false,*,*,false
BUF,PBI,theflightsfare.co.uk,airport,false,*,*,false
ICT,PDX,theflightsfare.co.uk,airport,false,*,*,false
MEM,ORD,theflightsfare.co.uk,airport,false,*,*,false
MAF,MEX,theflightsfare.co.uk,airport,false,*,*,false
EWR,BQN,theflightsfare.co.uk,airport,false,*,*,false
RSW,STL,theflightsfare.co.uk,airport,false,*,*,false
PHL,TPA,theflightsfare.co.uk,airport,false,*,*,false
SLC,BUR,theflightsfare.co.uk,airport,false,*,*,false
SAN,EWR,theflightsfare.co.uk,airport,false,*,*,false
JFK,MCO,theflightsfare.co.uk,airport,false,*,*,false
ICT,MCO,theflightsfare.co.uk,airport,false,*,*,false
MFR,MCO,theflightsfare.co.uk,airport,false,*,*,false
BWI,STL,theflightsfare.co.uk,airport,false,*,*,false
ORD,MIA,theflightsfare.co.uk,airport,false,*,*,false
ELM,BNA,theflightsfare.co.uk,airport,false,*,*,false
BHM,DEN,theflightsfare.co.uk,airport,false,*,*,false
CLT,MCO,theflightsfare.co.uk,airport,false,*,*,false
CLE,LAS,theflightsfare.co.uk,airport,false,*,*,false
AUS,LAS,theflightsfare.co.uk,airport,false,*,*,false
IAD,STL,theflightsfare.co.uk,airport,false,*,*,false
ORD,XNA,theflightsfare.co.uk,airport,false,*,*,false
PHX,LAX,theflightsfare.co.uk,airport,false,*,*,false
ORD,BWI,theflightsfare.co.uk,airport,false,*,*,false
CVG,MIA,theflightsfare.co.uk,airport,false,*,*,false
MSP,MIA,theflightsfare.co.uk,airport,false,*,*,false
ATL,HNL,theflightsfare.co.uk,airport,false,*,*,false
STL,FNT,theflightsfare.co.uk,airport,false,*,*,false
SJC,BWI,theflightsfare.co.uk,airport,false,*,*,false
MSP,EWR,theflightsfare.co.uk,airport,false,*,*,false
DFW,IAH,theflightsfare.co.uk,airport,false,*,*,false
PHX,OAK,theflightsfare.co.uk,airport,false,*,*,false
BWI,CLE,theflightsfare.co.uk,airport,false,*,*,false
DEN,OMA,theflightsfare.co.uk,airport,false,*,*,false
DAB,IND,theflightsfare.co.uk,airport,false,*,*,false
LAS,SNA,theflightsfare.co.uk,airport,false,*,*,false
MDW,PHX,theflightsfare.co.uk,airport,false,*,*,false
BWI,MCO,theflightsfare.co.uk,airport,false,*,*,false
SLC,LAX,theflightsfare.co.uk,airport,false,*,*,false
ELP,MOT,theflightsfare.co.uk,airport,false,*,*,false
JFK,EWR,theflightsfare.co.uk,airport,false,*,*,false
IAH,LAS,theflightsfare.co.uk,airport,false,*,*,false
SLC,LGB,theflightsfare.co.uk,airport,false,*,*,false
LGA,LAX,theflightsfare.co.uk,airport,false,*,*,false
LGA,MIA,theflightsfare.co.uk,airport,false,*,*,false
HNL,LAS,theflightsfare.co.uk,airport,false,*,*,false
PHX,MCO,theflightsfare.co.uk,airport,false,*,*,false
ORD,RSW,theflightsfare.co.uk,airport,false,*,*,false
FLL,BNA,theflightsfare.co.uk,airport,false,*,*,false
GEG,LAX,theflightsfare.co.uk,airport,false,*,*,false
RST,BIL,theflightsfare.co.uk,airport,false,*,*,false
MHT,TPA,theflightsfare.co.uk,airport,false,*,*,false
MSY,CHA,theflightsfare.co.uk,airport,false,*,*,false
CLT,JFK,theflightsfare.co.uk,airport,false,*,*,false
OAJ,JFK,theflightsfare.co.uk,airport,false,*,*,false
EUG,DRO,theflightsfare.co.uk,airport,false,*,*,false
MIA,GSP,theflightsfare.co.uk,airport,false,*,*,false
PBI,TPA,theflightsfare.co.uk,airport,false,*,*,false
BNA,ALB,theflightsfare.co.uk,airport,false,*,*,false
PDX,HNL,theflightsfare.co.uk,airport,false,*,*,false
DFW,MEX,theflightsfare.co.uk,airport,false,*,*,false
MVY,JFK,theflightsfare.co.uk,airport,false,*,*,false
SAT,ORD,theflightsfare.co.uk,airport,false,*,*,false
CLE,CHA,theflightsfare.co.uk,airport,false,*,*,false
DFW,ATL,theflightsfare.co.uk,airport,false,*,*,false
AUS,LSE,theflightsfare.co.uk,airport,false,*,*,false
HRL,DFW,theflightsfare.co.uk,airport,false,*,*,false
MIA,IAH,theflightsfare.co.uk,airport,false,*,*,false
FAI,RIC,theflightsfare.co.uk,airport,false,*,*,false
ORD,BNA,theflightsfare.co.uk,airport,false,*,*,false
GRR,HRL,theflightsfare.co.uk,airport,false,*,*,false
SMF,PHX,theflightsfare.co.uk,airport,false,*,*,false
ORD,AUS,theflightsfare.co.uk,airport,false,*,*,false
IAH,ORD,theflightsfare.co.uk,airport,false,*,*,false
LAX,PHL,theflightsfare.co.uk,airport,false,*,*,false
LAX,SMF,theflightsfare.co.uk,airport,false,*,*,false
SAN,PDX,theflightsfare.co.uk,airport,false,*,*,false
EWR,TPA,theflightsfare.co.uk,airport,false,*,*,false
DFW,ONT,theflightsfare.co.uk,airport,false,*,*,false
MCI,IAD,theflightsfare.co.uk,airport,false,*,*,false
STL,DFW,theflightsfare.co.uk,airport,false,*,*,false
RDU,PBI,theflightsfare.co.uk,airport,false,*,*,false
PDX,PVD,theflightsfare.co.uk,airport,false,*,*,false
BWI,HNL,theflightsfare.co.uk,airport,false,*,*,false
AUS,SNA,theflightsfare.co.uk,airport,false,*,*,false
MIA,MCI,theflightsfare.co.uk,airport,false,*,*,false
ONT,DFW,theflightsfare.co.uk,airport,false,*,*,false
BNA,AVP,theflightsfare.co.uk,airport,false,*,*,false
BOS,RDU,theflightsfare.co.uk,airport,false,*,*,false
SFO,MEX,theflightsfare.co.uk,airport,false,*,*,false
OAK,LAX,theflightsfare.co.uk,airport,false,*,*,false
IAH,RDU,theflightsfare.co.uk,airport,false,*,*,false
GPT,MKE,theflightsfare.co.uk,airport,false,*,*,false
LAX,ORF,theflightsfare.co.uk,airport,false,*,*,false
DCA,OMA,theflightsfare.co.uk,airport,false,*,*,false
BWI,MIA,theflightsfare.co.uk,airport,false,*,*,false
MDW,MEM,theflightsfare.co.uk,airport,false,*,*,false
ATL,HOU,theflightsfare.co.uk,airport,false,*,*,false
IAH,MEX,theflightsfare.co.uk,airport,false,*,*,false
CMH,BOS,theflightsfare.co.uk,airport,false,*,*,false
IAH,LIT,theflightsfare.co.uk,airport,false,*,*,false
LAX,GPT,theflightsfare.co.uk,airport,false,*,*,false
ECP,SAN,theflightsfare.co.uk,airport,false,*,*,false
SAT,SJC,theflightsfare.co.uk,airport,false,*,*,false
CHS,OMA,theflightsfare.co.uk,airport,false,*,*,false
ROW,PIT,theflightsfare.co.uk,airport,false,*,*,false
ERI,MEM,theflightsfare.co.uk,airport,false,*,*,false
MCO,SAN,theflightsfare.co.uk,airport,false,*,*,false
RDU,IAH,theflightsfare.co.uk,airport,false,*,*,false
SNA,SLC,theflightsfare.co.uk,airport,false,*,*,false
BOS,CLT,theflightsfare.co.uk,airport,false,*,*,false
JFK,YVR,theflightsfare.co.uk,airport,false,*,*,false
BDL,CLE,theflightsfare.co.uk,airport,false,*,*,false
BUF,MIA,theflightsfare.co.uk,airport,false,*,*,false
CAK,ATL,theflightsfare.co.uk,airport,false,*,*,false
EAU,TPA,theflightsfare.co.uk,airport,false,*,*,false
EWR,MIA,theflightsfare.co.uk,airport,false,*,*,false
RDU,PSC,theflightsfare.co.uk,airport,false,*,*,false
ATL,JAN,theflightsfare.co.uk,airport,false,*,*,false
MSP,LAX,theflightsfare.co.uk,airport,false,*,*,false
GSO,SJC,theflightsfare.co.uk,airport,false,*,*,false
HNL,LAX,theflightsfare.co.uk,airport,false,*,*,false
TUL,HOU,theflightsfare.co.uk,airport,false,*,*,false
CHS,MIA,theflightsfare.co.uk,airport,false,*,*,false
MCO,MKE,theflightsfare.co.uk,airport,false,*,*,false
MSP,RSW,theflightsfare.co.uk,airport,false,*,*,false
AVL,EWR,theflightsfare.co.uk,airport,false,*,*,false
CHS,AUS,theflightsfare.co.uk,airport,false,*,*,false
PNS,ELP,theflightsfare.co.uk,airport,false,*,*,false
MCO,BOS,theflightsfare.co.uk,airport,false,*,*,false
MCI,DEN,theflightsfare.co.uk,airport,false,*,*,false
LAX,VPS,theflightsfare.co.uk,airport,false,*,*,false
PWM,SJC,theflightsfare.co.uk,airport,false,*,*,false
MEM,RSW,theflightsfare.co.uk,airport,false,*,*,false
ECP,MSY,theflightsfare.co.uk,airport,false,*,*,false
BWI,SAT,theflightsfare.co.uk,airport,false,*,*,false
STL,DTW,theflightsfare.co.uk,airport,false,*,*,false
LGA,CMH,theflightsfare.co.uk,airport,false,*,*,false
CHS,DAL,theflightsfare.co.uk,airport,false,*,*,false
MIA,CVG,theflightsfare.co.uk,airport,false,*,*,false
MCO,FNT,theflightsfare.co.uk,airport,false,*,*,false
SJC,LAS,theflightsfare.co.uk,airport,false,*,*,false
CLT,EWR,theflightsfare.co.uk,airport,false,*,*,false
ORF,CVG,theflightsfare.co.uk,airport,false,*,*,false
TUS,MKE,theflightsfare.co.uk,airport,false,*,*,false
LAS,SLC,theflightsfare.co.uk,airport,false,*,*,false
SAV,JFK,theflightsfare.co.uk,airport,false,*,*,false
PHX,SUN,theflightsfare.co.uk,airport,false,*,*,false
DFW,JFK,theflightsfare.co.uk,airport,false,*,*,false
ECP,BWI,theflightsfare.co.uk,airport,false,*,*,false
LAX,LGA,theflightsfare.co.uk,airport,false,*,*,false
SNA,CLT,theflightsfare.co.uk,airport,false,*,*,false
LAX,EWR,theflightsfare.co.uk,airport,false,*,*,false
LAX,RDM,theflightsfare.co.uk,airport,false,*,*,false
PDX,EWR,theflightsfare.co.uk,airport,false,*,*,false
STL,SJC,theflightsfare.co.uk,airport,false,*,*,false
SMF,SLC,theflightsfare.co.uk,airport,false,*,*,false
RDU,LAX,theflightsfare.co.uk,airport,false,*,*,false
COS,GSP,theflightsfare.co.uk,airport,false,*,*,false
FLL,SCE,theflightsfare.co.uk,airport,false,*,*,false
SAV,LGA,theflightsfare.co.uk,airport,false,*,*,false
MCI,DTW,theflightsfare.co.uk,airport,false,*,*,false
FLL,JFK,theflightsfare.co.uk,airport,false,*,*,false
MDW,DTW,theflightsfare.co.uk,airport,false,*,*,false
DAB,ABQ,theflightsfare.co.uk,airport,false,*,*,false
SFO,AUS,theflightsfare.co.uk,airport,false,*,*,false
LAX,SFO,theflightsfare.co.uk,airport,false,*,*,false
SMF,ATL,theflightsfare.co.uk,airport,false,*,*,false
ELP,ATL,theflightsfare.co.uk,airport,false,*,*,false
IAH,SAN,theflightsfare.co.uk,airport,false,*,*,false
ATL,BIL,theflightsfare.co.uk,airport,false,*,*,false
EWR,SLC,theflightsfare.co.uk,airport,false,*,*,false
CDC,EUG,theflightsfare.co.uk,airport,false,*,*,false
LAX,CAE,theflightsfare.co.uk,airport,false,*,*,false
MKE,SEA,theflightsfare.co.uk,airport,false,*,*,false
AVP,RST,theflightsfare.co.uk,airport,false,*,*,false
PNS,MKE,theflightsfare.co.uk,airport,false,*,*,false
MSP,BWI,theflightsfare.co.uk,airport,false,*,*,false
JFK,CMH,theflightsfare.co.uk,airport,false,*,*,false
SFO,SNA,theflightsfare.co.uk,airport,false,*,*,false
LIT,ATL,theflightsfare.co.uk,airport,false,*,*,false
SFB,CLT,theflightsfare.co.uk,airport,false,*,*,false
OMA,DCA,theflightsfare.co.uk,airport,false,*,*,false
CAE,LAS,theflightsfare.co.uk,airport,false,*,*,false
MDW,DCA,theflightsfare.co.uk,airport,false,*,*,false
DCA,JFK,theflightsfare.co.uk,airport,false,*,*,false
IAH,BNA,theflightsfare.co.uk,airport,false,*,*,false
OKC,MSY,theflightsfare.co.uk,airport,false,*,*,false
CLT,BUF,theflightsfare.co.uk,airport,false,*,*,false
DFW,FLL,theflightsfare.co.uk,airport,false,*,*,false
AUS,JFK,theflightsfare.co.uk,airport,false,*,*,false
CMH,EWR,theflightsfare.co.uk,airport,false,*,*,false
MCO,EWR,theflightsfare.co.uk,airport,false,*,*,false
FLL,BUF,theflightsfare.co.uk,airport,false,*,*,false
COD,SAN,theflightsfare.co.uk,airport,false,*,*,false
IAD,MCO,theflightsfare.co.uk,airport,false,*,*,false
SMF,COD,theflightsfare.co.uk,airport,false,*,*,false
SAN,MKE,theflightsfare.co.uk,airport,false,*,*,false
RAP,TXK,theflightsfare.co.uk,airport,false,*,*,false
SAN,IAH,theflightsfare.co.uk,airport,false,*,*,false
MDW,JAX,theflightsfare.co.uk,airport,false,*,*,false
DFW,STL,theflightsfare.co.uk,airport,false,*,*,false
PDX,MCO,theflightsfare.co.uk,airport,false,*,*,false
ATL,DAB,theflightsfare.co.uk,airport,false,*,*,false
SAN,PHX,theflightsfare.co.uk,airport,false,*,*,false
ORF,LAS,theflightsfare.co.uk,airport,false,*,*,false
DFW,MIA,theflightsfare.co.uk,airport,false,*,*,false
BDL,BWI,theflightsfare.co.uk,airport,false,*,*,false
IAH,ELP,theflightsfare.co.uk,airport,false,*,*,false
GPT,SEA,theflightsfare.co.uk,airport,false,*,*,false
SAN,SJC,theflightsfare.co.uk,airport,false,*,*,false
MEM,TUS,theflightsfare.co.uk,airport,false,*,*,false
MSN,FCA,theflightsfare.co.uk,airport,false,*,*,false
MKE,TUS,theflightsfare.co.uk,airport,false,*,*,false
DEN,GEG,theflightsfare.co.uk,airport,false,*,*,false
MCI,HRL,theflightsfare.co.uk,airport,false,*,*,false
PHX,CLT,theflightsfare.co.uk,airport,false,*,*,false
RAP,PHX,theflightsfare.co.uk,airport,false,*,*,false
DEN,SFO,theflightsfare.co.uk,airport,false,*,*,false
BUF,JFK,theflightsfare.co.uk,airport,false,*,*,false
BWI,ECP,theflightsfare.co.uk,airport,false,*,*,false
MSP,FLL,theflightsfare.co.uk,airport,false,*,*,false
IAD,SEA,theflightsfare.co.uk,airport,false,*,*,false
SAT,DTW,theflightsfare.co.uk,airport,false,*,*,false
DFW,LAS,theflightsfare.co.uk,airport,false,*,*,false
IND,RDU,theflightsfare.co.uk,airport,false,*,*,false
PDX,IND,theflightsfare.co.uk,airport,false,*,*,false
CHS,IAH,theflightsfare.co.uk,airport,false,*,*,false
AVP,PHX,theflightsfare.co.uk,airport,false,*,*,false
SNA,EUG,theflightsfare.co.uk,airport,false,*,*,false
COS,MCO,theflightsfare.co.uk,airport,false,*,*,false
EUG,GUC,theflightsfare.co.uk,airport,false,*,*,false
TUS,BNA,theflightsfare.co.uk,airport,false,*,*,false
LEX,HOU,theflightsfare.co.uk,airport,false,*,*,false
FLL,STL,theflightsfare.co.uk,airport,false,*,*,false
LAX,CHO,theflightsfare.co.uk,airport,false,*,*,false
SFO,MLM,theflightsfare.co.uk,airport,false,*,*,false
BHM,BWI,theflightsfare.co.uk,airport,false,*,*,false
MIA,ORF,theflightsfare.co.uk,airport,false,*,*,false
TVC,MFR,theflightsfare.co.uk,airport,false,*,*,false
MKE,DFW,theflightsfare.co.uk,airport,false,*,*,false
MEM,PBI,theflightsfare.co.uk,airport,false,*,*,false
LAX,GEG,theflightsfare.co.uk,airport,false,*,*,false
MEM,PHX,theflightsfare.co.uk,airport,false,*,*,false
PHL,SEA,theflightsfare.co.uk,airport,false,*,*,false
DCA,DFW,theflightsfare.co.uk,airport,false,*,*,false
BUF,PHL,theflightsfare.co.uk,airport,false,*,*,false
SGF,PNS,theflightsfare.co.uk,airport,false,*,*,false
VPS,PHL,theflightsfare.co.uk,airport,false,*,*,false
DCA,SLC,theflightsfare.co.uk,airport,false,*,*,false
CMH,ORD,theflightsfare.co.uk,airport,false,*,*,false
BDL,MCO,theflightsfare.co.uk,airport,false,*,*,false
SGU,BOI,theflightsfare.co.uk,airport,false,*,*,false
BTV,SRQ,theflightsfare.co.uk,airport,false,*,*,false
IAH,SEA,theflightsfare.co.uk,airport,false,*,*,false
PIT,AOO,theflightsfare.co.uk,airport,false,*,*,false
BOS,STL,theflightsfare.co.uk,airport,false,*,*,false
IND,LAS,theflightsfare.co.uk,airport,false,*,*,false
PNS,BWI,theflightsfare.co.uk,airport,false,*,*,false
IND,ATL,theflightsfare.co.uk,airport,false,*,*,false
DEN,JAX,theflightsfare.co.uk,airport,false,*,*,false
SAT,ATL,theflightsfare.co.uk,airport,false,*,*,false
IAH,ANC,theflightsfare.co.uk,airport,false,*,*,false
MLI,DTW,theflightsfare.co.uk,airport,false,*,*,false
EWR,GSO,theflightsfare.co.uk,airport,false,*,*,false
MSY,SAV,theflightsfare.co.uk,airport,false,*,*,false
SAT,SGF,theflightsfare.co.uk,airport,false,*,*,false
HVN,ILM,theflightsfare.co.uk,airport,false,*,*,false
OKC,FLL,theflightsfare.co.uk,airport,false,*,*,false
RDU,IND,theflightsfare.co.uk,airport,false,*,*,false
MSY,CVG,theflightsfare.co.uk,airport,false,*,*,false
MCO,BTR,theflightsfare.co.uk,airport,false,*,*,false
PHX,JFK,theflightsfare.co.uk,airport,false,*,*,false
FLL,LGA,theflightsfare.co.uk,airport,false,*,*,false
ORD,RDU,theflightsfare.co.uk,airport,false,*,*,false
COS,PNS,theflightsfare.co.uk,airport,false,*,*,false
DEN,RST,theflightsfare.co.uk,airport,false,*,*,false
BNA,MFR,theflightsfare.co.uk,airport,false,*,*,false
CMI,PDX,theflightsfare.co.uk,airport,false,*,*,false
OMA,RNO,theflightsfare.co.uk,airport,false,*,*,false
JAX,ATL,theflightsfare.co.uk,airport,false,*,*,false
MCI,SDF,theflightsfare.co.uk,airport,false,*,*,false
TPA,FLL,theflightsfare.co.uk,airport,false,*,*,false
BHM,BDL,theflightsfare.co.uk,airport,false,*,*,false
IND,BRO,theflightsfare.co.uk,airport,false,*,*,false
EWR,MKE,theflightsfare.co.uk,airport,false,*,*,false
EWR,BOS,theflightsfare.co.uk,airport,false,*,*,false
IND,IAD,theflightsfare.co.uk,airport,false,*,*,false
ALB,RSW,theflightsfare.co.uk,airport,false,*,*,false
RNO,DFW,theflightsfare.co.uk,airport,false,*,*,false
MCO,SFO,theflightsfare.co.uk,airport,false,*,*,false
STL,SFO,theflightsfare.co.uk,airport,false,*,*,false
PWM,MKG,theflightsfare.co.uk,airport,false,*,*,false
PHX,PHL,theflightsfare.co.uk,airport,false,*,*,false
ORD,SNA,theflightsfare.co.uk,airport,false,*,*,false
DEN,LGA,theflightsfare.co.uk,airport,false,*,*,false
SFO,ACV,theflightsfare.co.uk,airport,false,*,*,false
RDU,BWI,theflightsfare.co.uk,airport,false,*,*,false
BOS,SAT,theflightsfare.co.uk,airport,false,*,*,false
RST,YUM,theflightsfare.co.uk,airport,false,*,*,false
TUS,SMF,theflightsfare.co.uk,airport,false,*,*,false
ATL,SFO,theflightsfare.co.uk,airport,false,*,*,false
IAH,RST,theflightsfare.co.uk,airport,false,*,*,false
MCO,IND,theflightsfare.co.uk,airport,false,*,*,false
IND,BOS,theflightsfare.co.uk,airport,false,*,*,false
TPA,JAX,theflightsfare.co.uk,airport,false,*,*,false
HNL,SEA,theflightsfare.co.uk,airport,false,*,*,false
SBN,FCA,theflightsfare.co.uk,airport,false,*,*,false
EAU,CHS,theflightsfare.co.uk,airport,false,*,*,false
DCA,DAL,theflightsfare.co.uk,airport,false,*,*,false
PHX,MSP,theflightsfare.co.uk,airport,false,*,*,false
PHX,ORD,theflightsfare.co.uk,airport,false,*,*,false
SDF,ORD,theflightsfare.co.uk,airport,false,*,*,false
MEM,LAS,theflightsfare.co.uk,airport,false,*,*,false
PIT,DFW,theflightsfare.co.uk,airport,false,*,*,false
