departure_code,arrival_code,pos_provider_code,route_type
DXB,SRP,emirates.com,airport
KWI,ATL,emirates.com,airport
KRT,FNA,emirates.com,airport
JKT,ATH,emirates.com,airport
JNB,DYU,emirates.com,airport
JKT,ASW,emirates.com,airport
JED,IXA,emirates.com,airport
KHI,DUD,emirates.com,airport
KWI,PAG,emirates.com,airport
IST,CMN,emirates.com,airport
JNB,DMM,emirates.com,airport
JED,ALW,emirates.com,airport
JED,SIR,emirates.com,airport
KHI,DRS,emirates.com,airport
KRT,CMB,emirates.com,airport
KWI,ALW,emirates.com,airport
IST,FNA,emirates.com,airport
ISB,TKU,emirates.com,airport
KWI,OKJ,emirates.com,airport
ISB,YWG,emirates.com,airport
KRT,CAS,emirates.com,airport
JKT,ACC,emirates.com,airport
KWI,NKC,emirates.com,airport
KWI,AHU,emirates.com,airport
KRT,BSR,emirates.com,airport
JJN,KWI,emirates.com,airport
KRT,BOI,emirates.com,airport
JIB,YTO,emirates.com,airport
JNB,CCU,emirates.com,airport
JED,MGA,emirates.com,airport
JNB,CAS,emirates.com,airport
JED,MFM,emirates.com,airport
KRT,BEN,emirates.com,airport
ISB,URC,emirates.com,airport
IST,TNA,emirates.com,airport
JIB,RIO,emirates.com,airport
KWI,MRV,emirates.com,airport
KWI,AAL,emirates.com,airport
KWI,MPM,emirates.com,airport
JIB,SAI,emirates.com,airport
KRT,AHB,emirates.com,airport
KUL,YYT,emirates.com,airport
IST,EBL,emirates.com,airport
KHI,CZX,emirates.com,airport
KWI,MKY,emirates.com,airport
KHI,CYB,emirates.com,airport
JED,HUV,emirates.com,airport
JIB,PAR,emirates.com,airport
KHI,YYT,emirates.com,airport
KHI,CTA,emirates.com,airport
IST,SLL,emirates.com,airport
JED,AGP,emirates.com,airport
JNB,BCN,emirates.com,airport
KHI,CPH,emirates.com,airport
JED,RRG,emirates.com,airport
ISB,SKG,emirates.com,airport
JED,ROM,emirates.com,airport
KHI,CMH,emirates.com,airport
JED,RAR,emirates.com,airport
JIB,MEM,emirates.com,airport
KWI,LYG,emirates.com,airport
KHI,CLO,emirates.com,airport
KWI,LVI,emirates.com,airport
KUL,TZX,emirates.com,airport
JKT,YYC,emirates.com,airport
JED,ADL,emirates.com,airport
JED,RAI,emirates.com,airport
KUL,TOS,emirates.com,airport
JKT,YLW,emirates.com,airport
KUL,TKU,emirates.com,airport
JKT,YEA,emirates.com,airport
JIB,LAX,emirates.com,airport
KWI,LBV,emirates.com,airport
KHI,CGN,emirates.com,airport
KHI,VCE,emirates.com,airport
KHI,CBO,emirates.com,airport
KHI,ULH,emirates.com,airport
JIB,FNT,emirates.com,airport
KWI,KUF,emirates.com,airport
KUL,TAS,emirates.com,airport
ISB,SYX,emirates.com,airport
KUL,SVX,emirates.com,airport
KHI,TPE,emirates.com,airport
IST,BSR,emirates.com,airport
KWI,KOW,emirates.com,airport
JIB,DTT,emirates.com,airport
JED,PPT,emirates.com,airport
KHI,BZE,emirates.com,airport
KWI,KKN,emirates.com,airport
KUL,SKT,emirates.com,airport
KHI,TLV,emirates.com,airport
KUL,SKD,emirates.com,airport
KWI,KDH,emirates.com,airport
KHI,BXU,emirates.com,airport
JKT,TBS,emirates.com,airport
KHI,BWN,emirates.com,airport
JKT,STO,emirates.com,airport
JED,DGH,emirates.com,airport
KWI,JRG,emirates.com,airport
KUL,RIO,emirates.com,airport
KHI,STL,emirates.com,airport
KUL,RAK,emirates.com,airport
KWI,JKH,emirates.com,airport
KHI,SSA,emirates.com,airport
JIB,DEL,emirates.com,airport
KWI,JAI,emirates.com,airport
KHI,BPE,emirates.com,airport
KHI,SRG,emirates.com,airport
JIB,CPH,emirates.com,airport
KHI,SOO,emirates.com,airport
KUL,PBM,emirates.com,airport
KHI,SLC,emirates.com,airport
KHI,BOM,emirates.com,airport
JED,HEL,emirates.com,airport
JIB,CHI,emirates.com,airport
JKT,POA,emirates.com,airport
JIB,BOM,emirates.com,airport
IST,SFO,emirates.com,airport
KHI,BND,emirates.com,airport
JKT,ORL,emirates.com,airport
JIB,BGI,emirates.com,airport
KWI,HRG,emirates.com,airport
IST,BSB,emirates.com,airport
JKT,NJF,emirates.com,airport
JED,ZSA,emirates.com,airport
JED,HAJ,emirates.com,airport
JED,DEN,emirates.com,airport
JKT,MTS,emirates.com,airport
IST,MAO,emirates.com,airport
ISB,VDO,emirates.com,airport
KUL,MLE,emirates.com,airport
KHI,POS,emirates.com,airport
JED,DBV,emirates.com,airport
IST,SAL,emirates.com,airport
IST,LJU,emirates.com,airport
KHI,OSL,emirates.com,airport
JED,LXR,emirates.com,airport
ISB,ZRH,emirates.com,airport
KHI,BCO,emirates.com,airport
IST,RAR,emirates.com,airport
KUL,MDE,emirates.com,airport
JED,ORN,emirates.com,airport
JED,DAR,emirates.com,airport
IST,RAK,emirates.com,airport
JED,AAN,emirates.com,airport
JKT,LYS,emirates.com,airport
JED,DAD,emirates.com,airport
KHI,MOT,emirates.com,airport
KUL,MAA,emirates.com,airport
JED,OMA,emirates.com,airport
KUL,LUX,emirates.com,airport
IST,PEW,emirates.com,airport
KUL,LRR,emirates.com,airport
JED,AYT,emirates.com,airport
KUL,LPB,emirates.com,airport
KHI,MHD,emirates.com,airport
KHI,AYT,emirates.com,airport
KHI,MES,emirates.com,airport
IST,BOM,emirates.com,airport
JKT,JMK,emirates.com,airport
JED,LNZ,emirates.com,airport
KHI,MDE,emirates.com,airport
KUL,LEI,emirates.com,airport
KWI,DHM,emirates.com,airport
JED,LNK,emirates.com,airport
JED,ATQ,emirates.com,airport
KUL,KZN,emirates.com,airport
JED,ATL,emirates.com,airport
KHI,APW,emirates.com,airport
KHI,LPB,emirates.com,airport
KUL,KUF,emirates.com,airport
JED,FEZ,emirates.com,airport
KHI,AOI,emirates.com,airport
ISB,ZAM,emirates.com,airport
ISU,TYO,emirates.com,airport
JED,FAI,emirates.com,airport
JED,YSJ,emirates.com,airport
JKT,GDN,emirates.com,airport
KHI,ALG,emirates.com,airport
KHI,LBU,emirates.com,airport
KUL,JUB,emirates.com,airport
KHI,LBA,emirates.com,airport
JED,CWB,emirates.com,airport
JKT,FNA,emirates.com,airport
KUL,JER,emirates.com,airport
KHI,KUA,emirates.com,airport
ISU,TUN,emirates.com,airport
JED,EXT,emirates.com,airport
ISU,STO,emirates.com,airport
KHI,KEJ,emirates.com,airport
KHI,ADD,emirates.com,airport
KWI,CFU,emirates.com,airport
KUL,HGA,emirates.com,airport
KHI,JNZ,emirates.com,airport
KUL,HEL,emirates.com,airport
KWI,CCC,emirates.com,airport
KHI,ABJ,emirates.com,airport
JED,MSU,emirates.com,airport
KBV,TLV,emirates.com,airport
KHI,HYD,emirates.com,airport
KBV,RUH,emirates.com,airport
KWI,BZG,emirates.com,airport
KBV,MIL,emirates.com,airport
JED,MSP,emirates.com,airport
JED,LIM,emirates.com,airport
KWI,BUE,emirates.com,airport
JED,COS,emirates.com,airport
KWI,BSR,emirates.com,airport
JED,LGK,emirates.com,airport
KWI,BRZ,emirates.com,airport
KUL,FEZ,emirates.com,airport
KWI,BRS,emirates.com,airport
KBV,BAH,emirates.com,airport
KWI,BRI,emirates.com,airport
JUB,YMQ,emirates.com,airport
JKT,BRU,emirates.com,airport
KUL,DYU,emirates.com,airport
JKT,BOS,emirates.com,airport
JED,LFW,emirates.com,airport
KHI,GUA,emirates.com,airport
KUL,DUS,emirates.com,airport
KWI,BLL,emirates.com,airport
JUB,SYD,emirates.com,airport
JKT,BFS,emirates.com,airport
JUB,SKT,emirates.com,airport
JKT,BER,emirates.com,airport
ISU,RUH,emirates.com,airport
IST,DAM,emirates.com,airport
JUB,LOS,emirates.com,airport
KWI,BEG,emirates.com,airport
JUB,LHE,emirates.com,airport
KHI,ELQ,emirates.com,airport
JED,VTZ,emirates.com,airport
JED,MLW,emirates.com,airport
ISB,YSJ,emirates.com,airport
ISB,YYJ,emirates.com,airport
KUL,DAR,emirates.com,airport
JNB,EBB,emirates.com,airport
KUL,DAC,emirates.com,airport
JED,SJC,emirates.com,airport
ISU,MOW,emirates.com,airport
KWI,OSS,emirates.com,airport
KUL,COO,emirates.com,airport
KWI,ORK,emirates.com,airport
JED,VNO,emirates.com,airport
KWI,OKA,emirates.com,airport
JUB,CAI,emirates.com,airport
JNB,CMN,emirates.com,airport
JUB,BZE,emirates.com,airport
IST,ELQ,emirates.com,airport
JED,VII,emirates.com,airport
JED,BOH,emirates.com,airport
JUB,BAH,emirates.com,airport
KWI,MRZ,emirates.com,airport
JED,LAS,emirates.com,airport
KRT,AMD,emirates.com,airport
ISB,SXR,emirates.com,airport
JED,SCE,emirates.com,airport
JED,CKG,emirates.com,airport
JNB,BKI,emirates.com,airport
KUL,BRQ,emirates.com,airport
IST,SKT,emirates.com,airport
KUL,BOH,emirates.com,airport
KHI,YQM,emirates.com,airport
JED,USM,emirates.com,airport
IST,SKD,emirates.com,airport
JNB,VIE,emirates.com,airport
KWI,LUN,emirates.com,airport
ISB,YQM,emirates.com,airport
JKT,YMQ,emirates.com,airport
ISB,SVD,emirates.com,airport
KHI,VIE,emirates.com,airport
JNB,TLV,emirates.com,airport
JED,PUS,emirates.com,airport
JED,KUA,emirates.com,airport
KWI,KUA,emirates.com,airport
KUL,BEG,emirates.com,airport
KHI,TOS,emirates.com,airport
IST,KBR,emirates.com,airport
KWI,KMI,emirates.com,airport
IST,BEG,emirates.com,airport
KWI,KGL,emirates.com,airport
ISU,HAN,emirates.com,airport
KHI,TER,emirates.com,airport
JNB,SEL,emirates.com,airport
KHI,STO,emirates.com,airport
JNB,SEA,emirates.com,airport
KWI,JJN,emirates.com,airport
JED,CGO,emirates.com,airport
KWI,IXR,emirates.com,airport
ISB,YIC,emirates.com,airport
JKT,SEA,emirates.com,airport
KUL,ALG,emirates.com,airport
JED,PHX,emirates.com,airport
JNB,PRG,emirates.com,airport
JED,BHO,emirates.com,airport
JNB,PPT,emirates.com,airport
ISB,WAW,emirates.com,airport
KUF,SYD,emirates.com,airport
ISB,TNA,emirates.com,airport
KUF,MIL,emirates.com,airport
KHI,PQC,emirates.com,airport
KUF,DXB,emirates.com,airport
JKT,MLE,emirates.com,airport
JED,KIM,emirates.com,airport
KHI,OKA,emirates.com,airport
IST,JIB,emirates.com,airport
JED,GOA,emirates.com,airport
JED,KGI,emirates.com,airport
KWI,ERH,emirates.com,airport
JED,TNG,emirates.com,airport
IST,PZI,emirates.com,airport
JNB,OSA,emirates.com,airport
KWI,DUD,emirates.com,airport
JNB,ORL,emirates.com,airport
JKT,KBL,emirates.com,airport
KTM,YWG,emirates.com,airport
IST,NKC,emirates.com,airport
JNB,OPO,emirates.com,airport
KHI,MAD,emirates.com,airport
IST,BAH,emirates.com,airport
KWI,DAR,emirates.com,airport
KTM,YQX,emirates.com,airport
KHI,LNZ,emirates.com,airport
JNB,NOZ,emirates.com,airport
KHI,LCA,emirates.com,airport
JED,TLL,emirates.com,airport
JED,NAP,emirates.com,airport
JNB,NCE,emirates.com,airport
KHI,KTM,emirates.com,airport
KTM,YOW,emirates.com,airport
KWI,CGO,emirates.com,airport
JNB,NAS,emirates.com,airport
JED,EUG,emirates.com,airport
JNB,NAN,emirates.com,airport
JKT,DAM,emirates.com,airport
KTM,XPT,emirates.com,airport
JKT,CGN,emirates.com,airport
JNB,MWX,emirates.com,airport
IST,MUX,emirates.com,airport
KTM,WAS,emirates.com,airport
KHI,HBE,emirates.com,airport
JNB,MRU,emirates.com,airport
KWI,BRE,emirates.com,airport
KTM,STO,emirates.com,airport
JKT,BOD,emirates.com,airport
KTM,SFO,emirates.com,airport
IST,MTS,emirates.com,airport
KTM,SEA,emirates.com,airport
KHI,FSD,emirates.com,airport
JED,TKG,emirates.com,airport
KHI,FNA,emirates.com,airport
KTM,RRG,emirates.com,airport
KHI,EBB,emirates.com,airport
KTM,ROM,emirates.com,airport
IST,USU,emirates.com,airport
KTM,RAK,emirates.com,airport
KRT,DAC,emirates.com,airport
KTM,PRG,emirates.com,airport
JED,SHE,emirates.com,airport
JED,TJQ,emirates.com,airport
KWI,NAP,emirates.com,airport
KTM,MUC,emirates.com,airport
JED,IDR,emirates.com,airport
KTM,MSN,emirates.com,airport
KOS,LON,emirates.com,airport
ISU,DMM,emirates.com,airport
JED,RUN,emirates.com,airport
JED,CBR,emirates.com,airport
KHI,WUX,emirates.com,airport
JNB,MEX,emirates.com,airport
KHI,VLC,emirates.com,airport
JED,THS,emirates.com,airport
JED,PTY,emirates.com,airport
IST,ASU,emirates.com,airport
IST,SGN,emirates.com,airport
IST,IAO,emirates.com,airport
JKT,TLV,emirates.com,airport
KTM,LEX,emirates.com,airport
JED,POS,emirates.com,airport
JED,JUB,emirates.com,airport
KWI,IXJ,emirates.com,airport
JNB,LYP,emirates.com,airport
JED,HEA,emirates.com,airport
KTM,IND,emirates.com,airport
JED,BGO,emirates.com,airport
KTM,HSV,emirates.com,airport
KHI,PHX,emirates.com,airport
JNB,LPB,emirates.com,airport
KHI,NJF,emirates.com,airport
JED,JTR,emirates.com,airport
JED,OOL,emirates.com,airport
KTM,FRU,emirates.com,airport
KHI,MEX,emirates.com,airport
KTM,FLW,emirates.com,airport
KHI,MBA,emirates.com,airport
ISU,CMN,emirates.com,airport
KWI,CWB,emirates.com,airport
KTM,DUS,emirates.com,airport
KHI,LBJ,emirates.com,airport
KTM,DOH,emirates.com,airport
JED,EVN,emirates.com,airport
IST,HRB,emirates.com,airport
JKT,DLA,emirates.com,airport
JED,BZN,emirates.com,airport
JED,ENH,emirates.com,airport
JNB,LAX,emirates.com,airport
KWI,BRN,emirates.com,airport
KTM,CAI,emirates.com,airport
KHI,GLO,emirates.com,airport
KTM,BWI,emirates.com,airport
KWI,BER,emirates.com,airport
JNB,KZN,emirates.com,airport
KHI,DYG,emirates.com,airport
JED,JKR,emirates.com,airport
KRT,CCU,emirates.com,airport
JED,SWQ,emirates.com,airport
JED,INV,emirates.com,airport
JNB,KNX,emirates.com,airport
ISB,TOY,emirates.com,airport
JED,SVQ,emirates.com,airport
JKT,YVR,emirates.com,airport
ISU,CAS,emirates.com,airport
KWI,KSC,emirates.com,airport
KTM,ABJ,emirates.com,airport
JED,PPS,emirates.com,airport
KRT,YVR,emirates.com,airport
JED,PNH,emirates.com,airport
KRT,YTO,emirates.com,airport
KWI,HGA,emirates.com,airport
KRT,YNB,emirates.com,airport
KHI,MPM,emirates.com,airport
KRT,UIO,emirates.com,airport
KWI,DLC,emirates.com,airport
KRT,TPE,emirates.com,airport
JED,NAW,emirates.com,airport
KRT,SYD,emirates.com,airport
JKT,DUB,emirates.com,airport
JED,STO,emirates.com,airport
KHI,HIJ,emirates.com,airport
JED,JAI,emirates.com,airport
KHI,GEO,emirates.com,airport
IST,HNY,emirates.com,airport
KWI,OZG,emirates.com,airport
KRT,PER,emirates.com,airport
KRK,YEI,emirates.com,airport
JED,SPN,emirates.com,airport
KWI,LBA,emirates.com,airport
KRT,NGB,emirates.com,airport
JED,PNK,emirates.com,airport
ISB,TSR,emirates.com,airport
JKT,MLA,emirates.com,airport
JNB,HAM,emirates.com,airport
KHI,LST,emirates.com,airport
JNB,GYS,emirates.com,airport
JED,ERH,emirates.com,airport
KRT,LEA,emirates.com,airport
JKT,BCN,emirates.com,airport
JNB,GLA,emirates.com,airport
JED,RGN,emirates.com,airport
ISU,ACC,emirates.com,airport
KWI,HTY,emirates.com,airport
JED,IXJ,emirates.com,airport
JED,NAG,emirates.com,airport
IST,APW,emirates.com,airport
JNB,CKY,emirates.com,airport
IST,GBE,emirates.com,airport
JKT,KZN,emirates.com,airport
KWI,KKJ,emirates.com,airport
KHI,HAN,emirates.com,airport
MCT,EDI,emirates.com,airport
LKO,PNK,emirates.com,airport
LHE,OKA,emirates.com,airport
LYP,ADL,emirates.com,airport
MCT,NCE,emirates.com,airport
LKO,NYC,emirates.com,airport
MCT,NAG,emirates.com,airport
LAX,CMB,emirates.com,airport
MCT,MYY,emirates.com,airport
MCT,TKD,emirates.com,airport
MAA,KIN,emirates.com,airport
MED,GEG,emirates.com,airport
MCT,CUR,emirates.com,airport
MAA,AKL,emirates.com,airport
MHD,SYD,emirates.com,airport
LYP,AMS,emirates.com,airport
MCT,CTU,emirates.com,airport
MED,ERH,emirates.com,airport
MAA,IST,emirates.com,airport
LHE,YKA,emirates.com,airport
MHD,NJF,emirates.com,airport
LHE,YEA,emirates.com,airport
MHD,LHE,emirates.com,airport
LHE,XUZ,emirates.com,airport
MHD,KGL,emirates.com,airport
MAA,SBN,emirates.com,airport
LHE,KHI,emirates.com,airport
KWI,YBP,emirates.com,airport
MAA,LRD,emirates.com,airport
LHE,WLG,emirates.com,airport
LED,MNL,emirates.com,airport
LCA,KUL,emirates.com,airport
LON,CPT,emirates.com,airport
MED,DOH,emirates.com,airport
LKO,DPS,emirates.com,airport
MED,DKR,emirates.com,airport
MGQ,YYC,emirates.com,airport
LYS,TYO,emirates.com,airport
MGQ,YEA,emirates.com,airport
KWI,SAN,emirates.com,airport
MGQ,SGN,emirates.com,airport
MED,DAR,emirates.com,airport
MGQ,MRU,emirates.com,airport
MED,DAM,emirates.com,airport
LHE,IXE,emirates.com,airport
LHE,VLI,emirates.com,airport
MGQ,JNZ,emirates.com,airport
MED,CZL,emirates.com,airport
MAA,YHZ,emirates.com,airport
LYS,THR,emirates.com,airport
MAA,GSP,emirates.com,airport
MCT,CBO,emirates.com,airport
MED,CNN,emirates.com,airport
LHE,IOA,emirates.com,airport
KWI,XXU,emirates.com,airport
LHE,INV,emirates.com,airport
LAD,DEL,emirates.com,airport
MEX,JGA,emirates.com,airport
MED,CKY,emirates.com,airport
MAA,YFC,emirates.com,airport
MED,CJU,emirates.com,airport
MEX,HKT,emirates.com,airport
MED,CIT,emirates.com,airport
LKO,BKK,emirates.com,airport
MED,CHC,emirates.com,airport
MEX,CMN,emirates.com,airport
MED,CGY,emirates.com,airport
MEX,BKK,emirates.com,airport
LHE,UFA,emirates.com,airport
MES,IST,emirates.com,airport
MED,CGO,emirates.com,airport
MEL,ZAG,emirates.com,airport
LYS,TGG,emirates.com,airport
LCA,NAN,emirates.com,airport
LON,SLL,emirates.com,airport
MCT,BWN,emirates.com,airport
MAN,KTM,emirates.com,airport
MAA,GLA,emirates.com,airport
LHE,TUN,emirates.com,airport
LKO,AMQ,emirates.com,airport
LHE,TOY,emirates.com,airport
LHE,IAS,emirates.com,airport
LHE,TNA,emirates.com,airport
MEL,SKT,emirates.com,airport
LHE,TMW,emirates.com,airport
KWI,SAO,emirates.com,airport
MAN,KRT,emirates.com,airport
LJU,DPS,emirates.com,airport
MED,BOS,emirates.com,airport
LAX,JRG,emirates.com,airport
LON,HRE,emirates.com,airport
LCA,HBE,emirates.com,airport
MAA,VIE,emirates.com,airport
LAD,BCN,emirates.com,airport
LON,CNN,emirates.com,airport
KWI,WUA,emirates.com,airport
MEL,LIS,emirates.com,airport
LHE,TAS,emirates.com,airport
LJU,CAN,emirates.com,airport
MAA,SAO,emirates.com,airport
KWI,YQM,emirates.com,airport
MAN,IXB,emirates.com,airport
LAX,DOH,emirates.com,airport
LHE,TAO,emirates.com,airport
LIS,SYD,emirates.com,airport
LYS,SIN,emirates.com,airport
MCT,BNA,emirates.com,airport
MED,BEG,emirates.com,airport
LHE,HIN,emirates.com,airport
MED,BDA,emirates.com,airport
MEL,FRA,emirates.com,airport
LYP,HAM,emirates.com,airport
MEL,ELQ,emirates.com,airport
LHE,CWL,emirates.com,airport
LON,BKI,emirates.com,airport
LON,SEL,emirates.com,airport
LED,ALG,emirates.com,airport
LON,ADL,emirates.com,airport
LON,DUR,emirates.com,airport
LYS,MRU,emirates.com,airport
LED,LUN,emirates.com,airport
LHE,TAE,emirates.com,airport
LUN,MOW,emirates.com,airport
LHE,TAB,emirates.com,airport
MEL,BHX,emirates.com,airport
MED,AMQ,emirates.com,airport
MEL,BGI,emirates.com,airport
MAN,HKT,emirates.com,airport
MEL,BAK,emirates.com,airport
LHE,SZG,emirates.com,airport
LHE,HAK,emirates.com,airport
LHE,ACC,emirates.com,airport
MEL,AMM,emirates.com,airport
KZN,TLV,emirates.com,airport
LIS,MUB,emirates.com,airport
MAN,HAS,emirates.com,airport
MED,ZYL,emirates.com,airport
MED,AHU,emirates.com,airport
MAA,DQM,emirates.com,airport
MED,AER,emirates.com,airport
LON,DRW,emirates.com,airport
KWI,VGA,emirates.com,airport
LHE,GYS,emirates.com,airport
LYS,MGH,emirates.com,airport
MED,WNP,emirates.com,airport
LYP,BEN,emirates.com,airport
KWI,SHE,emirates.com,airport
LHE,CPT,emirates.com,airport
LIS,MOW,emirates.com,airport
MCX,KWI,emirates.com,airport
MED,UKA,emirates.com,airport
MCX,HAN,emirates.com,airport
MED,TZL,emirates.com,airport
LHE,CMH,emirates.com,airport
MAA,MHD,emirates.com,airport
LON,RGN,emirates.com,airport
LIS,LYP,emirates.com,airport
LHE,SLC,emirates.com,airport
MCT,ATQ,emirates.com,airport
LHE,CMB,emirates.com,airport
LED,ISB,emirates.com,airport
LYS,KWI,emirates.com,airport
MED,TAK,emirates.com,airport
KZN,SXR,emirates.com,airport
MED,SYZ,emirates.com,airport
LHE,SHB,emirates.com,airport
LKO,TKG,emirates.com,airport
LHE,CJM,emirates.com,airport
LKO,PRG,emirates.com,airport
MCT,YYC,emirates.com,airport
LHE,GHA,emirates.com,airport
LON,PEZ,emirates.com,airport
LON,BFV,emirates.com,airport
LHE,CGO,emirates.com,airport
MAA,CRP,emirates.com,airport
KZN,MED,emirates.com,airport
MAA,CPH,emirates.com,airport
LHE,CEK,emirates.com,airport
MED,SAC,emirates.com,airport
MCT,YQM,emirates.com,airport
MED,RAK,emirates.com,airport
MCT,YOW,emirates.com,airport
MED,PRG,emirates.com,airport
MCT,YMQ,emirates.com,airport
LUN,CCU,emirates.com,airport
MCT,YHZ,emirates.com,airport
MED,PDX,emirates.com,airport
MCT,YEA,emirates.com,airport
LIS,HKG,emirates.com,airport
MCT,XFN,emirates.com,airport
LAS,DXB,emirates.com,airport
MCT,WUX,emirates.com,airport
MAA,MEM,emirates.com,airport
LON,HBA,emirates.com,airport
KWI,PKZ,emirates.com,airport
LYS,JNB,emirates.com,airport
LYP,ELQ,emirates.com,airport
LED,TPE,emirates.com,airport
MED,MZR,emirates.com,airport
MCT,VII,emirates.com,airport
LIS,COK,emirates.com,airport
LCA,DAC,emirates.com,airport
MCT,ACH,emirates.com,airport
MCT,VDO,emirates.com,airport
MCT,AAE,emirates.com,airport
MAA,RHO,emirates.com,airport
KWI,PTY,emirates.com,airport
LHE,CCC,emirates.com,airport
