departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
YYZ,MBJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BGI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SJO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KIN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,POS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BDA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ROM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GND,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GEO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PLS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SYD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TYO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PUJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CMN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PTY,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GYE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BUE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,WAS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NAS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LIM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RIO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SAO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CLO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MDE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CUR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MVD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PTP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FDF,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VRA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BAQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TLV,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GRU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EDI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NAT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FRA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LHR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FCO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CDG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NRT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EZE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GIG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PDP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CTG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VVC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CPH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LIS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BUD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CAI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LOS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NBO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,JNB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ALG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KHI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LHE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ISB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GVA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ACC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LAD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BRU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,OPO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VLC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HAV,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ATH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DSS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HOG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CCS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MNL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MAO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HKG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LIR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,REC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FOR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AMS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HND,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PVG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,UDD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BER,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SVD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PRG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ABV,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FNA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DLA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EBB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NCE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BJL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ABJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FIH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KGL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RHO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HER,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BOD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DKR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RTB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TFS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DME,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RAK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FNC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LYS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ZRH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MXP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BIO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DUS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LUX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MUC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SVQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,OKA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SVG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BON,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SXM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EWY,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MRF,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,IAG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ROS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SKB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SLU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SMR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VVI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NLU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VCP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CWB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SDU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BGA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,IGU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CCC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CUC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DOM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PBM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BZE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,XPL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,UVF,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ASU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BSB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MCZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GGT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AXM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AZS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DAV,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SSA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PEI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MDZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SCL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GYN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NVT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CGB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,UDI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CNF,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,POA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,COR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ZSA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MEC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SNU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TQO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BLA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BRM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ADZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VLN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BPS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CGR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AJU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SJP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LDB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,JOI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CGH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MGF,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,XAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,JAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CUZ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PMW,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VDC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,IOS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MOC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AEP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PFB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CAC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SCL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DPS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CGK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SIN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BKK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KUL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HKT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SGN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HAK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SZX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,XMN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TPE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CKG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TFU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,WUH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NKG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CGO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TNA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TAO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PEK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ICN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CMB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BLR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DEL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DXB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AUH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DOH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RUH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HYD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,COK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BOM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AMD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MAA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MLE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CCU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DAC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KTM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TAS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MCT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SHJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BAH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DMM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MED,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KWI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,THR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MHD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ALA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FRU,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GYD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EVN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TBS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AMM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,JED,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SID,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ADD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TNR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RGN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SUB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,UPG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CEB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BME,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NAN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PPT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,KWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MAJ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GUM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FUK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HIN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,IST,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LGW,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MOW,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PMI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VIE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,STN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,OSL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AGP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ARN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LED,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BUH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HAM,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,NAP,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BHX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MLA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SOF,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GLA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RIX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BFS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BNE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PER,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ADL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CBR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CNS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,AKL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,WLG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CHC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ZQN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DRW,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,OOL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,TSV,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HBA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BKI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CNX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VTE,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ZUH,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SYX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,JHG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,FOC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,JJN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ACK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ACT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,APN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HIB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PUW,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,HOT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,CMX,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BET,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,IPL,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,ADQ,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,BLI,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LNY,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,VLD,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,PRC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,UIN,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DUT,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,SCK,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EKO,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GDV,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,GGG,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,MWA,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,LWB,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,EAR,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,OGS,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,RIW,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,DEC,theflightsfare.com-CA,airport,false,*,*,false,*
YYZ,XWA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ORD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,IND,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MCO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BOS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JFK,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SAN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ICT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ATL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SLC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,FLL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MSP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,IAH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LAS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MIA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,AUS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RDU,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DTW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SMF,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LGA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PBI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GSO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LAX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SRQ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MSY,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TPA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DSM,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SAT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,TUS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BWI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DEN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,DFW,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SFO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MCI,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PIT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CMH,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HSV,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GEG,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PHL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,JAX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CUN,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,IAD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CLT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BUR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,YYZ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SEA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,STL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ABQ,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MFE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BNA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RIC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,MTY,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,COD,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,OKC,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CID,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,HNL,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PHX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,PDX,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,FAT,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ORF,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,OMA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SYR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SDF,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CLE,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,CHS,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,ELP,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,EWR,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,LBB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,SNA,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,RNO,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,FAY,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,GRB,theflightsfare.com-CA,airport,false,*,*,false,*
YUL,BJX,theflightsfare.com-CA,airport,false,*,*,false,*
